49.5705 	EXP 	Device response: <KeyPress from None: t=49.39902020827867, value=right, duration=0.1682766251033172>
49.9040 	INFO 	Keyboard events cleared
49.9039 	EXP 	grating: autoDraw = True
49.9206 	EXP 	Fixation: autoDraw = False
50.2039 	EXP 	grating: autoDraw = False
50.4373 	EXP 	Device response: <KeyPress from None: t=50.43397362495307, value=right, duration=None>
50.4389 	DATA 	Keypress: right
50.4539 	EXP 	Fixation: autoDraw = False
50.4539 	EXP 	grating: autoDraw = False
50.4539 	EXP 	grating: ori = np.float64(-2.0)
50.4539 	EXP 	Fixation: autoDraw = True
50.6708 	EXP 	Device response: <KeyPress from None: t=50.43397362495307, value=right, duration=0.22432558343280107>
50.9373 	INFO 	Keyboard events cleared
50.9373 	EXP 	grating: autoDraw = True
50.9539 	EXP 	Fixation: autoDraw = False
51.2372 	EXP 	grating: autoDraw = False
51.4272 	DATA 	Keypress: left
51.4364 	EXP 	Device response: <KeyPress from None: t=51.42395270837005, value=left, duration=None>
51.4539 	EXP 	Fixation: autoDraw = False
51.4539 	EXP 	grating: autoDraw = False
51.4539 	EXP 	grating: ori = np.float64(2.0)
51.4539 	EXP 	Fixation: autoDraw = True
51.6202 	EXP 	Device response: <KeyPress from None: t=51.42395270837005, value=left, duration=0.18828979157842696>
51.9366 	INFO 	Keyboard events cleared
51.9366 	EXP 	grating: autoDraw = True
51.9537 	EXP 	Fixation: autoDraw = False
52.2365 	EXP 	grating: autoDraw = False
52.5287 	DATA 	Keypress: right
52.5375 	EXP 	Device response: <KeyPress from None: t=52.52494608331472, value=right, duration=None>
52.5538 	EXP 	Fixation: autoDraw = False
52.5538 	EXP 	grating: autoDraw = False
52.5538 	EXP 	grating: ori = np.float64(2.0)
52.5538 	EXP 	Fixation: autoDraw = True
52.8039 	EXP 	Device response: <KeyPress from None: t=52.52494608331472, value=right, duration=0.2723074166569859>
53.0372 	INFO 	Keyboard events cleared
53.0371 	EXP 	grating: autoDraw = True
53.0538 	EXP 	Fixation: autoDraw = False
53.3373 	EXP 	grating: autoDraw = False
53.5207 	EXP 	Device response: <KeyPress from None: t=53.51791929162573, value=left, duration=None>
53.5223 	DATA 	Keypress: left
53.5373 	EXP 	Fixation: autoDraw = False
53.5373 	EXP 	grating: autoDraw = False
53.5373 	EXP 	grating: ori = np.float64(-2.5)
53.5373 	EXP 	Fixation: autoDraw = True
53.6706 	EXP 	Device response: <KeyPress from None: t=53.51791929162573, value=left, duration=0.148299083346501>
54.0204 	INFO 	Keyboard events cleared
54.0204 	EXP 	grating: autoDraw = True
54.0373 	EXP 	Fixation: autoDraw = False
54.3206 	EXP 	grating: autoDraw = False
54.6787 	DATA 	Keypress: left
54.6868 	EXP 	Device response: <KeyPress from None: t=54.675192333292216, value=left, duration=None>
54.7038 	EXP 	Fixation: autoDraw = False
54.7038 	EXP 	grating: autoDraw = False
54.7038 	EXP 	grating: ori = np.float64(-2.5)
54.7038 	EXP 	Fixation: autoDraw = True
54.8704 	EXP 	Device response: <KeyPress from None: t=54.675192333292216, value=left, duration=0.19272212509531528>
55.1872 	INFO 	Keyboard events cleared
55.1871 	EXP 	grating: autoDraw = True
55.2038 	EXP 	Fixation: autoDraw = False
55.4864 	EXP 	grating: autoDraw = False
55.8175 	DATA 	Keypress: left
55.8208 	EXP 	Device response: <KeyPress from None: t=55.81387808336876, value=left, duration=None>
55.8368 	EXP 	Fixation: autoDraw = False
55.8368 	EXP 	grating: autoDraw = False
55.8368 	EXP 	grating: ori = np.float64(2.5)
55.8368 	EXP 	Fixation: autoDraw = True
56.0206 	EXP 	Device response: <KeyPress from None: t=55.81387808336876, value=left, duration=0.20450320828240365>
56.3204 	INFO 	Keyboard events cleared
56.3204 	EXP 	grating: autoDraw = True
56.3372 	EXP 	Fixation: autoDraw = False
56.6205 	EXP 	grating: autoDraw = False
56.9533 	EXP 	Device response: <KeyPress from None: t=56.947850291617215, value=right, duration=None>
56.9536 	DATA 	Keypress: right
56.9705 	EXP 	Fixation: autoDraw = False
56.9705 	EXP 	grating: autoDraw = False
56.9705 	EXP 	grating: ori = np.float64(2.0)
56.9705 	EXP 	Fixation: autoDraw = True
57.1873 	EXP 	Device response: <KeyPress from None: t=56.947850291617215, value=right, duration=0.22430800006259233>
57.4539 	INFO 	Keyboard events cleared
57.4538 	EXP 	grating: autoDraw = True
57.4706 	EXP 	Fixation: autoDraw = False
57.7540 	EXP 	grating: autoDraw = False
58.6324 	DATA 	Keypress: right
58.6373 	EXP 	Device response: <KeyPress from None: t=58.628813541610725, value=right, duration=None>
58.6539 	EXP 	Fixation: autoDraw = False
58.6539 	EXP 	grating: autoDraw = False
58.6539 	EXP 	grating: ori = np.float64(2.0)
58.6539 	EXP 	Fixation: autoDraw = True
58.8207 	EXP 	Device response: <KeyPress from None: t=58.628813541610725, value=right, duration=0.18430495844222605>
59.1372 	INFO 	Keyboard events cleared
59.1372 	EXP 	grating: autoDraw = True
59.1539 	EXP 	Fixation: autoDraw = False
59.4371 	EXP 	grating: autoDraw = False
59.7642 	DATA 	Keypress: left
59.7707 	EXP 	Device response: <KeyPress from None: t=59.76077595830429, value=left, duration=None>
59.7871 	EXP 	Fixation: autoDraw = False
59.7871 	EXP 	grating: autoDraw = False
59.7871 	EXP 	grating: ori = np.float64(-2.5)
59.7871 	EXP 	Fixation: autoDraw = True
59.9372 	EXP 	Device response: <KeyPress from None: t=59.76077595830429, value=left, duration=0.16831758338958025>
60.2705 	INFO 	Keyboard events cleared
60.2705 	EXP 	grating: autoDraw = True
60.2871 	EXP 	Fixation: autoDraw = False
60.5706 	EXP 	grating: autoDraw = False
60.9162 	DATA 	Keypress: left
60.9207 	EXP 	Device response: <KeyPress from None: t=60.91276062501129, value=left, duration=None>
60.9372 	EXP 	Fixation: autoDraw = False
60.9372 	EXP 	grating: autoDraw = False
60.9372 	EXP 	grating: ori = np.float64(2.5)
60.9372 	EXP 	Fixation: autoDraw = True
61.0873 	EXP 	Device response: <KeyPress from None: t=60.91276062501129, value=left, duration=0.16830358328297734>
61.4206 	INFO 	Keyboard events cleared
61.4205 	EXP 	grating: autoDraw = True
61.4371 	EXP 	Fixation: autoDraw = False
61.7366 	EXP 	grating: autoDraw = False
61.9981 	DATA 	Keypress: right
62.0035 	EXP 	Device response: <KeyPress from None: t=61.99571308330633, value=right, duration=None>
62.0193 	EXP 	Fixation: autoDraw = False
62.0193 	EXP 	grating: autoDraw = False
62.0193 	EXP 	grating: ori = np.float64(-2.5)
62.0193 	EXP 	Fixation: autoDraw = True
62.2040 	EXP 	Device response: <KeyPress from None: t=61.99571308330633, value=right, duration=0.19632270839065313>
62.5038 	INFO 	Keyboard events cleared
62.5037 	EXP 	grating: autoDraw = True
62.5206 	EXP 	Fixation: autoDraw = False
62.8038 	EXP 	grating: autoDraw = False
63.1455 	DATA 	Keypress: left
63.1541 	EXP 	Device response: <KeyPress from None: t=63.141707333386876, value=left, duration=None>
63.1705 	EXP 	Fixation: autoDraw = False
63.1705 	EXP 	grating: autoDraw = False
63.1705 	EXP 	grating: ori = np.float64(2.0)
63.1705 	EXP 	Fixation: autoDraw = True
63.3532 	EXP 	Device response: <KeyPress from None: t=63.141707333386876, value=left, duration=0.19628504163119942>
63.6538 	INFO 	Keyboard events cleared
63.6538 	EXP 	grating: autoDraw = True
63.6704 	EXP 	Fixation: autoDraw = False
63.9539 	EXP 	grating: autoDraw = False
64.1541 	EXP 	Device response: <KeyPress from None: t=64.14869129168801, value=right, duration=None>
64.1549 	DATA 	Keypress: right
64.1706 	EXP 	Fixation: autoDraw = False
64.1706 	EXP 	grating: autoDraw = False
64.1706 	EXP 	grating: ori = np.float64(-2.0)
64.1706 	EXP 	Fixation: autoDraw = True
64.3539 	EXP 	Device response: <KeyPress from None: t=64.14869129168801, value=right, duration=0.19639133336022496>
64.6539 	INFO 	Keyboard events cleared
64.6539 	EXP 	grating: autoDraw = True
64.6705 	EXP 	Fixation: autoDraw = False
64.9538 	EXP 	grating: autoDraw = False
65.2207 	EXP 	Device response: <KeyPress from None: t=65.21567004162353, value=left, duration=None>
65.2216 	DATA 	Keypress: left
65.2371 	EXP 	Fixation: autoDraw = False
65.2371 	EXP 	grating: autoDraw = False
65.2371 	EXP 	grating: ori = np.float64(2.0)
65.2371 	EXP 	Fixation: autoDraw = True
65.4042 	EXP 	Device response: <KeyPress from None: t=65.21567004162353, value=left, duration=0.18038816668558866>
65.7205 	INFO 	Keyboard events cleared
65.7205 	EXP 	grating: autoDraw = True
65.7371 	EXP 	Fixation: autoDraw = False
66.0204 	EXP 	grating: autoDraw = False
66.1696 	EXP 	Device response: <KeyPress from None: t=66.16463541670237, value=right, duration=None>
66.1700 	DATA 	Keypress: right
66.1872 	EXP 	Fixation: autoDraw = False
66.1872 	EXP 	grating: autoDraw = False
66.1872 	EXP 	grating: ori = np.float64(1.5)
66.1872 	EXP 	Fixation: autoDraw = True
66.3207 	EXP 	Device response: <KeyPress from None: t=66.16463541670237, value=right, duration=0.14030862494837493>
66.6705 	INFO 	Keyboard events cleared
66.6705 	EXP 	grating: autoDraw = True
66.6871 	EXP 	Fixation: autoDraw = False
66.9704 	EXP 	grating: autoDraw = False
66.9925 	DATA 	Keypress: left
67.0038 	EXP 	Device response: <KeyPress from None: t=66.98862624994945, value=left, duration=None>
67.0205 	EXP 	Fixation: autoDraw = False
67.0205 	EXP 	grating: autoDraw = False
67.0205 	EXP 	grating: ori = np.float64(-2.0)
67.0205 	EXP 	Fixation: autoDraw = True
67.1540 	EXP 	Device response: <KeyPress from None: t=66.98862624994945, value=left, duration=0.16437745839357376>
67.5038 	INFO 	Keyboard events cleared
67.5038 	EXP 	grating: autoDraw = True
67.5206 	EXP 	Fixation: autoDraw = False
67.8039 	EXP 	grating: autoDraw = False
68.3274 	DATA 	Keypress: left
68.3373 	EXP 	Device response: <KeyPress from None: t=68.32358958339319, value=left, duration=None>
68.3537 	EXP 	Fixation: autoDraw = False
68.3537 	EXP 	grating: autoDraw = False
68.3537 	EXP 	grating: ori = np.float64(-2.0)
68.3537 	EXP 	Fixation: autoDraw = True
68.5040 	EXP 	Device response: <KeyPress from None: t=68.32358958339319, value=left, duration=0.17632212489843369>
68.8371 	INFO 	Keyboard events cleared
68.8371 	EXP 	grating: autoDraw = True
68.8539 	EXP 	Fixation: autoDraw = False
69.1372 	EXP 	grating: autoDraw = False
69.3203 	EXP 	Device response: <KeyPress from None: t=69.31457225000486, value=left, duration=None>
69.3206 	DATA 	Keypress: left
69.3372 	EXP 	Fixation: autoDraw = False
69.3372 	EXP 	grating: autoDraw = False
69.3372 	EXP 	grating: ori = np.float64(-2.0)
69.3372 	EXP 	Fixation: autoDraw = True
69.4872 	EXP 	Device response: <KeyPress from None: t=69.31457225000486, value=left, duration=0.17242866661399603>
69.8206 	INFO 	Keyboard events cleared
69.8205 	EXP 	grating: autoDraw = True
69.8371 	EXP 	Fixation: autoDraw = False
70.1205 	EXP 	grating: autoDraw = False
70.4237 	DATA 	Keypress: left
70.4366 	EXP 	Device response: <KeyPress from None: t=70.42052225000225, value=left, duration=None>
70.4539 	EXP 	Fixation: autoDraw = False
70.4539 	EXP 	grating: autoDraw = False
70.4539 	EXP 	grating: ori = np.float64(-1.5)
70.4539 	EXP 	Fixation: autoDraw = True
70.5872 	EXP 	Device response: <KeyPress from None: t=70.42052225000225, value=left, duration=0.15233016666024923>
70.9372 	INFO 	Keyboard events cleared
70.9372 	EXP 	grating: autoDraw = True
70.9538 	EXP 	Fixation: autoDraw = False
71.2365 	EXP 	grating: autoDraw = False
71.6300 	DATA 	Keypress: left
71.6373 	EXP 	Device response: <KeyPress from None: t=71.62652120832354, value=left, duration=None>
71.6537 	EXP 	Fixation: autoDraw = False
71.6537 	EXP 	grating: autoDraw = False
71.6537 	EXP 	grating: ori = np.float64(-1.5)
71.6537 	EXP 	Fixation: autoDraw = True
71.7872 	EXP 	Device response: <KeyPress from None: t=71.62652120832354, value=left, duration=0.1523150416323915>
72.1365 	INFO 	Keyboard events cleared
72.1365 	EXP 	grating: autoDraw = True
72.1532 	EXP 	Fixation: autoDraw = False
72.4372 	EXP 	grating: autoDraw = False
72.6133 	DATA 	Keypress: left
72.6207 	EXP 	Device response: <KeyPress from None: t=72.60949287505355, value=left, duration=None>
72.6372 	EXP 	Fixation: autoDraw = False
72.6372 	EXP 	grating: autoDraw = False
72.6372 	EXP 	grating: ori = np.float64(-1.5)
72.6372 	EXP 	Fixation: autoDraw = True
72.7873 	EXP 	Device response: <KeyPress from None: t=72.60949287505355, value=left, duration=0.1723022082587704>
73.1206 	INFO 	Keyboard events cleared
73.1205 	EXP 	grating: autoDraw = True
73.1372 	EXP 	Fixation: autoDraw = False
73.4204 	EXP 	grating: autoDraw = False
73.6759 	DATA 	Keypress: left
73.6873 	EXP 	Device response: <KeyPress from None: t=73.67246554163285, value=left, duration=None>
73.7038 	EXP 	Fixation: autoDraw = False
73.7038 	EXP 	grating: autoDraw = False
73.7038 	EXP 	grating: ori = np.float64(1.0)
73.7038 	EXP 	Fixation: autoDraw = True
73.8371 	EXP 	Device response: <KeyPress from None: t=73.67246554163285, value=left, duration=0.16436095838434994>
74.1872 	INFO 	Keyboard events cleared
74.1871 	EXP 	grating: autoDraw = True
74.2037 	EXP 	Fixation: autoDraw = False
74.4872 	EXP 	grating: autoDraw = False
74.5830 	DATA 	Keypress: left
74.5874 	EXP 	Device response: <KeyPress from None: t=74.57945383328479, value=left, duration=None>
74.6038 	EXP 	Fixation: autoDraw = False
74.6038 	EXP 	grating: autoDraw = False
74.6038 	EXP 	grating: ori = np.float64(-1.5)
74.6038 	EXP 	Fixation: autoDraw = True
74.7372 	EXP 	Device response: <KeyPress from None: t=74.57945383328479, value=left, duration=0.15642791672144085>
75.0871 	INFO 	Keyboard events cleared
75.0871 	EXP 	grating: autoDraw = True
75.1039 	EXP 	Fixation: autoDraw = False
75.3872 	EXP 	grating: autoDraw = False
75.9368 	EXP 	Device response: <KeyPress from None: t=75.93140787503216, value=left, duration=None>
75.9371 	DATA 	Keypress: left
75.9538 	EXP 	Fixation: autoDraw = False
75.9538 	EXP 	grating: autoDraw = False
75.9538 	EXP 	grating: ori = np.float64(1.5)
75.9538 	EXP 	Fixation: autoDraw = True
76.1205 	EXP 	Device response: <KeyPress from None: t=75.93140787503216, value=left, duration=0.17261929158121347>
76.4372 	INFO 	Keyboard events cleared
76.4371 	EXP 	grating: autoDraw = True
76.4538 	EXP 	Fixation: autoDraw = False
76.7371 	EXP 	grating: autoDraw = False
77.2160 	DATA 	Keypress: right
77.2206 	EXP 	Device response: <KeyPress from None: t=77.2123933333205, value=right, duration=None>
77.2370 	EXP 	Fixation: autoDraw = False
77.2370 	EXP 	grating: autoDraw = False
77.2370 	EXP 	grating: ori = np.float64(-1.5)
77.2370 	EXP 	Fixation: autoDraw = True
77.4372 	EXP 	Device response: <KeyPress from None: t=77.2123933333205, value=right, duration=0.20828158338554204>
77.7204 	INFO 	Keyboard events cleared
77.7204 	EXP 	grating: autoDraw = True
77.7370 	EXP 	Fixation: autoDraw = False
78.0205 	EXP 	grating: autoDraw = False
78.3159 	DATA 	Keypress: left
78.3208 	EXP 	Device response: <KeyPress from None: t=78.31236824998632, value=left, duration=None>
78.3372 	EXP 	Fixation: autoDraw = False
78.3372 	EXP 	grating: autoDraw = False
78.3372 	EXP 	grating: ori = np.float64(-1.0)
78.3372 	EXP 	Fixation: autoDraw = True
78.5039 	EXP 	Device response: <KeyPress from None: t=78.31236824998632, value=left, duration=0.18029862502589822>
78.8370 	INFO 	Keyboard events cleared
78.8370 	EXP 	Fixation: autoDraw = False
78.8370 	EXP 	grating: autoDraw = True
79.1371 	EXP 	grating: autoDraw = False
79.2592 	DATA 	Keypress: left
79.2698 	EXP 	Device response: <KeyPress from None: t=79.25538266671356, value=left, duration=None>
79.2871 	EXP 	Fixation: autoDraw = False
79.2871 	EXP 	grating: autoDraw = False
79.2871 	EXP 	grating: ori = np.float64(-1.0)
79.2871 	EXP 	Fixation: autoDraw = True
79.4030 	EXP 	Device response: <KeyPress from None: t=79.25538266671356, value=left, duration=0.1322449166327715>
79.7704 	INFO 	Keyboard events cleared
79.7704 	EXP 	grating: autoDraw = True
79.7870 	EXP 	Fixation: autoDraw = False
80.0704 	EXP 	grating: autoDraw = False
80.4038 	EXP 	Device response: <KeyPress from None: t=80.4002984999679, value=left, duration=None>
80.4049 	DATA 	Keypress: left
80.4204 	EXP 	Fixation: autoDraw = False
80.4204 	EXP 	grating: autoDraw = False
80.4204 	EXP 	grating: ori = np.float64(1.0)
80.4204 	EXP 	Fixation: autoDraw = True
80.5873 	EXP 	Device response: <KeyPress from None: t=80.4002984999679, value=left, duration=0.18030445836484432>
80.9031 	INFO 	Keyboard events cleared
80.9031 	EXP 	grating: autoDraw = True
80.9198 	EXP 	Fixation: autoDraw = False
81.2037 	EXP 	grating: autoDraw = False
81.5500 	DATA 	Keypress: left
81.5540 	EXP 	Device response: <KeyPress from None: t=81.54629558336455, value=left, duration=None>
81.5706 	EXP 	Fixation: autoDraw = False
81.5706 	EXP 	grating: autoDraw = False
81.5706 	EXP 	grating: ori = np.float64(1.5)
81.5706 	EXP 	Fixation: autoDraw = True
81.7373 	EXP 	Device response: <KeyPress from None: t=81.54629558336455, value=left, duration=0.18830933328717947>
82.0533 	INFO 	Keyboard events cleared
82.0533 	EXP 	grating: autoDraw = True
82.0693 	EXP 	Fixation: autoDraw = False
82.3529 	EXP 	grating: autoDraw = False
82.5745 	DATA 	Keypress: left
82.5873 	EXP 	Device response: <KeyPress from None: t=82.5712491250597, value=left, duration=None>
82.6038 	EXP 	Fixation: autoDraw = False
82.6038 	EXP 	grating: autoDraw = False
82.6038 	EXP 	grating: ori = np.float64(2.0)
82.6038 	EXP 	Fixation: autoDraw = True
82.7373 	EXP 	Device response: <KeyPress from None: t=82.5712491250597, value=left, duration=0.15231987496372312>
83.0871 	INFO 	Keyboard events cleared
83.0870 	EXP 	grating: autoDraw = True
83.1038 	EXP 	Fixation: autoDraw = False
83.3870 	EXP 	grating: autoDraw = False
83.8978 	DATA 	Keypress: left
83.9034 	EXP 	Device response: <KeyPress from None: t=83.89423950004857, value=left, duration=None>
83.9204 	EXP 	Fixation: autoDraw = False
83.9204 	EXP 	grating: autoDraw = False
83.9204 	EXP 	grating: ori = np.float64(2.5)
83.9204 	EXP 	Fixation: autoDraw = True
84.0705 	EXP 	Device response: <KeyPress from None: t=83.89423950004857, value=left, duration=0.1683013333240524>
84.4037 	INFO 	Keyboard events cleared
84.4037 	EXP 	grating: autoDraw = True
84.4203 	EXP 	Fixation: autoDraw = False
84.7036 	EXP 	grating: autoDraw = False
85.0039 	EXP 	Device response: <KeyPress from None: t=85.00240670831408, value=left, duration=None>
85.0058 	DATA 	Keypress: left
85.0199 	EXP 	Fixation: autoDraw = False
85.0199 	EXP 	grating: autoDraw = False
85.0199 	EXP 	grating: ori = np.float64(-3.0)
85.0199 	EXP 	Fixation: autoDraw = True
85.1873 	EXP 	Device response: <KeyPress from None: t=85.00240670831408, value=left, duration=0.17611562507227063>
85.5039 	INFO 	Keyboard events cleared
85.5038 	EXP 	grating: autoDraw = True
85.5206 	EXP 	Fixation: autoDraw = False
85.8038 	EXP 	grating: autoDraw = False
85.9540 	EXP 	Device response: <KeyPress from None: t=85.95230866665952, value=left, duration=None>
85.9559 	DATA 	Keypress: left
85.9698 	EXP 	Fixation: autoDraw = False
85.9698 	EXP 	grating: autoDraw = False
85.9698 	EXP 	grating: ori = np.float64(3.0)
85.9698 	EXP 	Fixation: autoDraw = True
86.1373 	EXP 	Device response: <KeyPress from None: t=85.95230866665952, value=left, duration=0.1681684583891183>
86.4528 	INFO 	Keyboard events cleared
86.4528 	EXP 	grating: autoDraw = True
86.4704 	EXP 	Fixation: autoDraw = False
86.7538 	EXP 	grating: autoDraw = False
86.9261 	DATA 	Keypress: left
86.9372 	EXP 	Device response: <KeyPress from None: t=86.92217979161069, value=left, duration=None>
86.9537 	EXP 	Fixation: autoDraw = False
86.9537 	EXP 	grating: autoDraw = False
86.9537 	EXP 	grating: ori = np.float64(3.5)
86.9537 	EXP 	Fixation: autoDraw = True
87.1040 	EXP 	Device response: <KeyPress from None: t=86.92217979161069, value=left, duration=0.17629779176786542>
87.4370 	INFO 	Keyboard events cleared
87.4370 	EXP 	grating: autoDraw = True
87.4538 	EXP 	Fixation: autoDraw = False
87.7371 	EXP 	grating: autoDraw = False
88.0487 	DATA 	Keypress: left
88.0539 	EXP 	Device response: <KeyPress from None: t=88.04514608334284, value=left, duration=None>
88.0703 	EXP 	Fixation: autoDraw = False
88.0703 	EXP 	grating: autoDraw = False
88.0703 	EXP 	grating: ori = np.float64(-4.0)
88.0703 	EXP 	Fixation: autoDraw = True
88.2206 	EXP 	Device response: <KeyPress from None: t=88.04514608334284, value=left, duration=0.1642974583664909>
88.5536 	INFO 	Keyboard events cleared
88.5536 	EXP 	grating: autoDraw = True
88.5705 	EXP 	Fixation: autoDraw = False
88.8537 	EXP 	grating: autoDraw = False
88.9937 	DATA 	Keypress: left
89.0040 	EXP 	Device response: <KeyPress from None: t=88.9901081250282, value=left, duration=None>
89.0205 	EXP 	Fixation: autoDraw = False
89.0205 	EXP 	grating: autoDraw = False
89.0205 	EXP 	grating: ori = np.float64(-4.0)
89.0205 	EXP 	Fixation: autoDraw = True
89.1700 	EXP 	Device response: <KeyPress from None: t=88.9901081250282, value=left, duration=0.1763217916013673>
89.5039 	INFO 	Keyboard events cleared
89.5039 	EXP 	grating: autoDraw = True
89.5205 	EXP 	Fixation: autoDraw = False
89.8038 	EXP 	grating: autoDraw = False
89.9873 	EXP 	Device response: <KeyPress from None: t=89.98527854168788, value=left, duration=None>
89.9891 	DATA 	Keypress: left
90.0032 	EXP 	Fixation: autoDraw = False
90.0032 	EXP 	grating: autoDraw = False
90.0032 	EXP 	grating: ori = np.float64(-4.0)
90.0032 	EXP 	Fixation: autoDraw = True
90.1538 	EXP 	Device response: <KeyPress from None: t=89.98527854168788, value=left, duration=0.16814083326607943>
90.4871 	INFO 	Keyboard events cleared
90.4871 	EXP 	grating: autoDraw = True
90.5037 	EXP 	Fixation: autoDraw = False
90.7871 	EXP 	grating: autoDraw = False
90.8835 	DATA 	Keypress: left
90.8871 	EXP 	Device response: <KeyPress from None: t=90.88006108335685, value=left, duration=None>
90.9038 	EXP 	Fixation: autoDraw = False
90.9038 	EXP 	grating: autoDraw = False
90.9038 	EXP 	grating: ori = np.float64(3.5)
90.9038 	EXP 	Fixation: autoDraw = True
91.0366 	EXP 	Device response: <KeyPress from None: t=90.88006108335685, value=left, duration=0.14432420826051384>
91.3871 	INFO 	Keyboard events cleared
91.3871 	EXP 	grating: autoDraw = True
91.4037 	EXP 	Fixation: autoDraw = False
91.6870 	EXP 	grating: autoDraw = False
91.7705 	EXP 	Device response: <KeyPress from None: t=91.76920016668737, value=left, duration=None>
91.7724 	DATA 	Keypress: left
91.7863 	EXP 	Fixation: autoDraw = False
91.7863 	EXP 	grating: autoDraw = False
91.7863 	EXP 	grating: ori = np.float64(-4.0)
91.7863 	EXP 	Fixation: autoDraw = True
91.8872 	EXP 	Device response: <KeyPress from None: t=91.76920016668737, value=left, duration=0.11619400000199676>
92.2705 	INFO 	Keyboard events cleared
92.2705 	EXP 	grating: autoDraw = True
92.2865 	EXP 	Fixation: autoDraw = False
92.5705 	EXP 	grating: autoDraw = False
93.0031 	EXP 	Device response: <KeyPress from None: t=92.99803566664923, value=left, duration=None>
93.0035 	DATA 	Keypress: left
93.0205 	EXP 	Fixation: autoDraw = False
93.0205 	EXP 	grating: autoDraw = False
93.0205 	EXP 	grating: ori = np.float64(4.0)
93.0205 	EXP 	Fixation: autoDraw = True
93.2039 	EXP 	Device response: <KeyPress from None: t=92.99803566664923, value=left, duration=0.19228083337657154>
93.5037 	INFO 	Keyboard events cleared
93.5037 	EXP 	grating: autoDraw = True
93.5204 	EXP 	Fixation: autoDraw = False
93.8037 	EXP 	grating: autoDraw = False
94.1775 	DATA 	Keypress: right
94.1872 	EXP 	Device response: <KeyPress from None: t=94.17400362505578, value=right, duration=None>
94.2038 	EXP 	Fixation: autoDraw = False
94.2038 	EXP 	grating: autoDraw = False
94.2038 	EXP 	grating: ori = np.float64(4.0)
94.2038 	EXP 	Fixation: autoDraw = True
94.3872 	EXP 	Device response: <KeyPress from None: t=94.17400362505578, value=right, duration=0.21230720833409578>
94.6871 	INFO 	Keyboard events cleared
94.6871 	EXP 	grating: autoDraw = True
94.7037 	EXP 	Fixation: autoDraw = False
94.9871 	EXP 	grating: autoDraw = False
95.2862 	EXP 	Device response: <KeyPress from None: t=95.28295300004538, value=right, duration=None>
95.2872 	DATA 	Keypress: right
95.3028 	EXP 	Fixation: autoDraw = False
95.3028 	EXP 	grating: autoDraw = False
95.3028 	EXP 	grating: ori = np.float64(-3.5)
95.3028 	EXP 	Fixation: autoDraw = True
95.4872 	EXP 	Device response: <KeyPress from None: t=95.28295300004538, value=right, duration=0.19233024993445724>
95.7872 	INFO 	Keyboard events cleared
95.7872 	EXP 	grating: autoDraw = True
95.8038 	EXP 	Fixation: autoDraw = False
96.0872 	EXP 	grating: autoDraw = False
96.3872 	EXP 	Device response: <KeyPress from None: t=96.38233912503347, value=left, duration=None>
96.3880 	DATA 	Keypress: left
96.4038 	EXP 	Fixation: autoDraw = False
96.4038 	EXP 	grating: autoDraw = False
96.4038 	EXP 	grating: ori = np.float64(3.5)
96.4038 	EXP 	Fixation: autoDraw = True
96.5539 	EXP 	Device response: <KeyPress from None: t=96.38233912503347, value=left, duration=0.15987554169259965>
96.8871 	INFO 	Keyboard events cleared
96.8871 	EXP 	grating: autoDraw = True
96.9037 	EXP 	Fixation: autoDraw = False
97.1871 	EXP 	grating: autoDraw = False
97.4105 	DATA 	Keypress: right
97.4201 	EXP 	Device response: <KeyPress from None: t=97.40693104162347, value=right, duration=None>
97.4371 	EXP 	Fixation: autoDraw = False
97.4371 	EXP 	grating: autoDraw = False
97.4371 	EXP 	grating: ori = np.float64(-3.5)
97.4371 	EXP 	Fixation: autoDraw = True
97.6039 	EXP 	Device response: <KeyPress from None: t=97.40693104162347, value=right, duration=0.18031045841053128>
97.9205 	INFO 	Keyboard events cleared
97.9205 	EXP 	grating: autoDraw = True
97.9371 	EXP 	Fixation: autoDraw = False
98.2203 	EXP 	grating: autoDraw = False
98.3538 	EXP 	Device response: <KeyPress from None: t=98.34988779167179, value=left, duration=None>
98.3551 	DATA 	Keypress: left
98.3703 	EXP 	Fixation: autoDraw = False
98.3703 	EXP 	grating: autoDraw = False
98.3703 	EXP 	grating: ori = np.float64(3.0)
98.3703 	EXP 	Fixation: autoDraw = True
98.5205 	EXP 	Device response: <KeyPress from None: t=98.34988779167179, value=left, duration=0.16030587500426918>
98.8537 	INFO 	Keyboard events cleared
98.8537 	EXP 	grating: autoDraw = True
98.8698 	EXP 	Fixation: autoDraw = False
99.1532 	EXP 	grating: autoDraw = False
99.3143 	DATA 	Keypress: right
99.3206 	EXP 	Device response: <KeyPress from None: t=99.31087191670667, value=right, duration=None>
99.3372 	EXP 	Fixation: autoDraw = False
99.3372 	EXP 	grating: autoDraw = False
99.3372 	EXP 	grating: ori = np.float64(3.0)
99.3372 	EXP 	Fixation: autoDraw = True
99.5535 	EXP 	Device response: <KeyPress from None: t=99.31087191670667, value=right, duration=0.24031466664746404>
99.8204 	INFO 	Keyboard events cleared
99.8204 	EXP 	grating: autoDraw = True
99.8371 	EXP 	Fixation: autoDraw = False
100.1204 	EXP 	grating: autoDraw = False
100.2843 	DATA 	Keypress: left
100.2872 	EXP 	Device response: <KeyPress from None: t=100.28086054162122, value=left, duration=None>
